ID объекта;Район;Тип планировки;Количество комнат;Первый/Последний этаж;Общая площадь (м2);Жилая площадь (м2);Площадь кухни (м2);Наличие агенства;Состояние;Стоимость (т.руб.)
1471;Ленинский;сталинка;3;ИСТИНА;74;51;9;ИСТИНА;5;2250
1472;Орджоникидзевский;брежневка;3;ЛОЖЬ;59;39;6;ИСТИНА;4;1720
1473;Ленинский;сталинка;3;ИСТИНА;71;56;8;ЛОЖЬ;3;1950
1474;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;9;ЛОЖЬ;5;2100
1483;Орджоникидзевский;Улучшенная;3;ИСТИНА;64;42;9;ИСТИНА;4;2200
1489;Правобережный;брежневка;3;ЛОЖЬ;61;50;7;ИСТИНА;3;1700
1493;Ленинский;сталинка;3;ЛОЖЬ;77;50;8;ЛОЖЬ;4;2250
1499;Правобережный;брежневка;3;ИСТИНА;61;45;6;ЛОЖЬ;3;1650
1503;Орджоникидзевский;свердловский вариант;3;ЛОЖЬ;61;40;9;ЛОЖЬ;3;1730
1505;Орджоникидзевский;брежневка;3;ЛОЖЬ;59;41;8;ИСТИНА;4;1680
1507;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;64;44;8;ЛОЖЬ;3;1800
1509;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;1950
1513;Орджоникидзевский;Улучшенная;3;ИСТИНА;70;50;9;ИСТИНА;4;2200
1522;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;2;1630
1528;Правобережный;хрущевка;3;ЛОЖЬ;55;40;6;ИСТИНА;3;1450
1529;Правобережный;Улучшенная;3;ЛОЖЬ;68;47;10;ЛОЖЬ;3;2100
1531;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;1850
1534;Ленинский;Нестандартная;3;ИСТИНА;70;49;9;ЛОЖЬ;3;2600
1536;Ленинский;сталинка;3;ЛОЖЬ;74;49;9;ЛОЖЬ;3;2100
1541;Орджоникидзевский;свердловский вариант;3;ЛОЖЬ;90;50;10;ИСТИНА;4;2400
1543;Ленинский;Нестандартная;3;ИСТИНА;72;45;14;ЛОЖЬ;4;2500
1550;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;65;40;10;ЛОЖЬ;4;1930
1552;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;68;40;9;ЛОЖЬ;5;1980
1553;Ленинский;хрущевка;3;ЛОЖЬ;55;42;6;ЛОЖЬ;3;1550
1556;Правобережный;брежневка;3;ЛОЖЬ;45;36;6;ЛОЖЬ;3;1330
1561;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;4;2000
1564;Ленинский;Улучшенная;3;ЛОЖЬ;60;38;8;ЛОЖЬ;4;1600
1568;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;3;1790
1569;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;3;1700
1572;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;66;43;9;ЛОЖЬ;3;1870
1573;Ленинский;сталинка;3;ЛОЖЬ;60;37;6;ИСТИНА;3;1590
1578;Ленинский;сталинка;3;ЛОЖЬ;75;49;9;ИСТИНА;3;2500
1583;Ленинский;сталинка;3;ИСТИНА;63;43;8;ИСТИНА;3;1900
1586;Ленинский;Нестандартная;3;ЛОЖЬ;87;57;10;ЛОЖЬ;4;2300
1589;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;8;ЛОЖЬ;4;1910
1590;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;134;85;20;ИСТИНА;3;3600
1593;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;2;1630
1595;Ленинский;сталинка;3;ЛОЖЬ;75;47;10;ИСТИНА;4;2750
1600;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;3;1790
1603;Ленинский;сталинка;3;ИСТИНА;75;45;10;ИСТИНА;3;2350
1606;Ленинский;сталинка;3;ИСТИНА;84;65;11;ЛОЖЬ;4;2350
1611;Ленинский;сталинка;3;ИСТИНА;76;53;9;ЛОЖЬ;3;2500
1612;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;68;40;9;ЛОЖЬ;5;1980
1613;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;4;1800
1617;Ленинский;сталинка;3;ИСТИНА;83;53;9;ИСТИНА;3;2200
1622;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;45;9;ЛОЖЬ;2;1850
1624;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;3;1780
1625;Ленинский;сталинка;3;ЛОЖЬ;76;48;8;ЛОЖЬ;4;2600
1627;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;67;43;9;ЛОЖЬ;3;1750
1633;Ленинский;сталинка;3;ЛОЖЬ;71;52;8;ЛОЖЬ;4;1350
1641;Ленинский;сталинка;3;ЛОЖЬ;85;54;9;ЛОЖЬ;4;2550
1645;Правобережный;хрущевка;3;ЛОЖЬ;58;42;6;ИСТИНА;3;1500
1646;Ленинский;сталинка;3;ЛОЖЬ;78;45;9;ИСТИНА;3;1900
1652;Орджоникидзевский;Улучшенная;3;ИСТИНА;67;42;9;ЛОЖЬ;3;1830
1654;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;68;49;9;ЛОЖЬ;4;1950
1655;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;7;ЛОЖЬ;3;1850
1657;Ленинский;хрущевка;3;ИСТИНА;55;41;6;ЛОЖЬ;3;1450
1660;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;85;48;9;ИСТИНА;4;2400
1667;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ИСТИНА;4;2500
1668;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;2000
1669;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;5;2050
1670;Правобережный;Улучшенная;3;ЛОЖЬ;68;40;9;ЛОЖЬ;3;1880
1676;Орджоникидзевский;брежневка;3;ЛОЖЬ;62;45;6;ЛОЖЬ;5;1850
1681;Правобережный;Улучшенная;3;ИСТИНА;66;44;7;ЛОЖЬ;3;1850
1682;Орджоникидзевский;свердловский вариант;3;ИСТИНА;68;46;9;ИСТИНА;4;1800
1686;Орджоникидзевский;брежневка;3;ЛОЖЬ;69;45;9;ЛОЖЬ;4;2200
1688;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ИСТИНА;4;1850
1690;Орджоникидзевский;Улучшенная;3;ИСТИНА;68;40;10;ИСТИНА;4;2100
1693;Правобережный;брежневка;3;ИСТИНА;59;42;7;ЛОЖЬ;4;1680
1694;Орджоникидзевский;Нестандартная;3;ИСТИНА;65;42;8;ИСТИНА;4;1950
1698;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;68;49;9;ЛОЖЬ;3;1950
1699;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;65;40;10;ЛОЖЬ;4;1930
1700;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;133;65;19;ЛОЖЬ;2;3500
1701;Правобережный;брежневка;3;ИСТИНА;65;49;6;ЛОЖЬ;3;1700
1702;Орджоникидзевский;брежневка;3;ИСТИНА;60;47;6;ИСТИНА;4;1800
1706;Правобережный;брежневка;3;ЛОЖЬ;60;40;7;ЛОЖЬ;3;1750
1711;Правобережный;Нестандартная;3;ЛОЖЬ;74;45;9;ИСТИНА;4;2200
1713;Правобережный;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;5;2200
1715;Ленинский;Улучшенная;3;ЛОЖЬ;60;38;8;ЛОЖЬ;4;1600
1716;Ленинский;сталинка;3;ЛОЖЬ;73;47;10;ИСТИНА;4;2200
1718;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;3;1630
1719;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;8;ЛОЖЬ;3;1790
1722;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;42;9;ИСТИНА;3;1730
1724;Правобережный;брежневка;3;ИСТИНА;54;37;6;ИСТИНА;4;1450
1725;Ленинский;хрущевка;3;ЛОЖЬ;55;42;6;ЛОЖЬ;3;1530
1727;Орджоникидзевский;брежневка;3;ИСТИНА;52;32;6;ЛОЖЬ;3;1500
1728;Орджоникидзевский;брежневка;3;ИСТИНА;65;43;6;ЛОЖЬ;5;1800
1729;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;42;8;ИСТИНА;3;1900
1732;Правобережный;хрущевка;3;ИСТИНА;56;42;6;ИСТИНА;4;1500
1733;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;87;53;13;ИСТИНА;5;3400
1745;Ленинский;сталинка;3;ИСТИНА;67;47;8;ЛОЖЬ;3;1300
1748;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;45;9;ИСТИНА;3;1630
1754;Правобережный;Улучшенная;3;ЛОЖЬ;69;43;9;ЛОЖЬ;4;2480
1756;Правобережный;Улучшенная;3;ЛОЖЬ;66;43;9;ЛОЖЬ;4;2100
1757;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;3;2100
1763;Ленинский;сталинка;3;ЛОЖЬ;76;49;8;ЛОЖЬ;4;2180
1769;Правобережный;хрущевка;3;ИСТИНА;56;40;6;ИСТИНА;4;1570
1780;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;4;1800
1789;Орджоникидзевский;брежневка;3;ЛОЖЬ;52;34;6;ИСТИНА;4;1580
1791;Правобережный;брежневка;3;ЛОЖЬ;60;40;6;ИСТИНА;4;1550
1793;Орджоникидзевский;брежневка;3;ЛОЖЬ;62;45;6;ЛОЖЬ;4;1780
1796;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;66;44;8;ЛОЖЬ;4;1800
1800;Орджоникидзевский;брежневка;3;ИСТИНА;50;34;6;ЛОЖЬ;4;1680
1801;Орджоникидзевский;брежневка;3;ИСТИНА;51;36;6;ИСТИНА;3;1250
1802;Орджоникидзевский;свердловский вариант;3;ИСТИНА;63;39;9;ЛОЖЬ;4;1850
1809;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;4;2300
1811;Орджоникидзевский;Нестандартная;3;ИСТИНА;134;85;20;ИСТИНА;3;3700
1814;Ленинский;сталинка;3;ЛОЖЬ;85;58;14;ЛОЖЬ;5;2350
1818;Орджоникидзевский;брежневка;3;ИСТИНА;60;47;6;ИСТИНА;4;1900
1823;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;87;52;12;ЛОЖЬ;4;3220
1825;Ленинский;сталинка;3;ЛОЖЬ;76;49;9;ЛОЖЬ;3;1950
1827;Ленинский;сталинка;3;ЛОЖЬ;76;49;8;ЛОЖЬ;4;2180
1828;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;68;49;9;ЛОЖЬ;3;1950
1829;Орджоникидзевский;Улучшенная;3;ИСТИНА;68;43;9;ЛОЖЬ;4;1800
1832;Ленинский;сталинка;3;ИСТИНА;85;60;9;ЛОЖЬ;4;1420
1833;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;9;ИСТИНА;2;1850
1838;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;8;ЛОЖЬ;4;2450
1841;Правобережный;брежневка;3;ИСТИНА;52;38;7;ЛОЖЬ;3;1550
1848;Ленинский;сталинка;3;ИСТИНА;75;50;9;ИСТИНА;4;2040
1849;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;8;ЛОЖЬ;3;1790
1853;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;63;41;9;ИСТИНА;2;1750
1855;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;67;42;9;ЛОЖЬ;4;2200
1856;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;9;ЛОЖЬ;5;1850
1860;Правобережный;Нестандартная;3;ЛОЖЬ;72;45;10;ЛОЖЬ;4;2400
1861;Ленинский;сталинка;3;ИСТИНА;84;65;11;ЛОЖЬ;4;2350
1862;Правобережный;брежневка;3;ЛОЖЬ;58;41;8;ЛОЖЬ;3;1799
1868;Ленинский;сталинка;3;ЛОЖЬ;76;53;9;ИСТИНА;5;2920
1870;Орджоникидзевский;Улучшенная;3;ИСТИНА;69;43;9;ИСТИНА;3;2000
1880;Ленинский;сталинка;3;ЛОЖЬ;70;44;12;ИСТИНА;4;2350
1881;Ленинский;сталинка;3;ЛОЖЬ;75;45;9;ИСТИНА;3;2000
1883;Правобережный;Улучшенная;3;ЛОЖЬ;65;44;8;ЛОЖЬ;5;2500
1884;Правобережный;брежневка;3;ЛОЖЬ;58;41;8;ЛОЖЬ;3;1799
1890;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;2;1630
1896;Орджоникидзевский;брежневка;3;ЛОЖЬ;59;39;6;ИСТИНА;4;1720
1897;Ленинский;сталинка;3;ИСТИНА;93;68;9;ЛОЖЬ;4;2650
1902;Орджоникидзевский;Нестандартная;3;ИСТИНА;65;43;9;ИСТИНА;3;1850
1908;Орджоникидзевский;брежневка;3;ИСТИНА;60;47;6;ЛОЖЬ;4;1900
1926;Ленинский;сталинка;3;ИСТИНА;71;44;12;ЛОЖЬ;5;2500
1928;Правобережный;Улучшенная;3;ЛОЖЬ;69;43;9;ЛОЖЬ;4;2480
1930;Орджоникидзевский;Улучшенная;3;ИСТИНА;66;43;9;ЛОЖЬ;3;1700
1932;Правобережный;Улучшенная;3;ЛОЖЬ;65;42;8;ЛОЖЬ;4;1850
1933;Орджоникидзевский;Нестандартная;3;ИСТИНА;72;46;9;ЛОЖЬ;3;1950
1935;Ленинский;сталинка;3;ЛОЖЬ;63;43;7;ИСТИНА;3;1380
1943;Правобережный;Улучшенная;3;ЛОЖЬ;68;47;10;ЛОЖЬ;3;2100
1944;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;3;1850
1946;Орджоникидзевский;Нестандартная;3;ИСТИНА;92;51;11;ЛОЖЬ;4;2580
1948;Орджоникидзевский;брежневка;3;ИСТИНА;62;45;6;ЛОЖЬ;4;1670
1954;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;1900
1959;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;45;9;ИСТИНА;4;1850
1967;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;45;9;ИСТИНА;5;2500
1969;Орджоникидзевский;Улучшенная;3;ИСТИНА;68;43;9;ЛОЖЬ;4;1800
1975;Ленинский;сталинка;3;ЛОЖЬ;67;43;9;ИСТИНА;5;1350
1976;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;65;40;10;ЛОЖЬ;4;1930
1984;Ленинский;сталинка;3;ИСТИНА;65;43;9;ЛОЖЬ;2;1100
1989;Орджоникидзевский;Улучшенная;3;ИСТИНА;68;45;9;ЛОЖЬ;3;2500
1990;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;4;2050
1992;Ленинский;хрущевка;3;ЛОЖЬ;59;44;6;ЛОЖЬ;3;1390
1993;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;87;52;12;ЛОЖЬ;4;3220
1994;Ленинский;сталинка;3;ИСТИНА;83;57;9;ЛОЖЬ;3;1100
1998;Правобережный;хрущевка;3;ЛОЖЬ;57;39;6;ЛОЖЬ;4;1630
2000;Правобережный;Улучшенная;3;ИСТИНА;66;43;7;ЛОЖЬ;3;1850
2003;Правобережный;брежневка;3;ИСТИНА;65;49;6;ЛОЖЬ;4;1700
2005;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;85;39;10;ИСТИНА;3;2200
2016;Ленинский;сталинка;3;ИСТИНА;60;40;6;ЛОЖЬ;3;1100
2017;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;45;9;ИСТИНА;4;1900
2019;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;3;1800
2027;Правобережный;Улучшенная;3;ЛОЖЬ;68;47;10;ЛОЖЬ;4;2100
2030;Правобережный;хрущевка;3;ИСТИНА;55;42;6;ЛОЖЬ;3;1500
2034;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;84;53;11;ЛОЖЬ;3;2400
2035;Ленинский;сталинка;3;ЛОЖЬ;68;49;7;ИСТИНА;3;1350
2036;Правобережный;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;5;2200
2044;Орджоникидзевский;брежневка;3;ЛОЖЬ;50;37;6;ЛОЖЬ;3;1630
2046;Орджоникидзевский;брежневка;3;ИСТИНА;60;47;6;ИСТИНА;4;1780
2055;Ленинский;сталинка;3;ИСТИНА;83;50;9;ИСТИНА;3;2500
2057;Ленинский;Нестандартная;3;ИСТИНА;72;45;14;ЛОЖЬ;4;2500
2062;Орджоникидзевский;брежневка;3;ЛОЖЬ;62;45;6;ЛОЖЬ;4;1780
2063;Орджоникидзевский;брежневка;3;ИСТИНА;52;32;6;ЛОЖЬ;3;1500
2065;Орджоникидзевский;брежневка;3;ИСТИНА;62;41;6;ИСТИНА;4;1600
2069;Правобережный;брежневка;3;ИСТИНА;65;49;6;ЛОЖЬ;3;1700
2075;Ленинский;сталинка;3;ИСТИНА;70;50;10;ИСТИНА;3;1850
2076;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;9;ЛОЖЬ;3;1800
2077;Орджоникидзевский;Нестандартная;3;ИСТИНА;85;54;11;ЛОЖЬ;3;2728
2078;Орджоникидзевский;брежневка;3;ЛОЖЬ;62;45;6;ЛОЖЬ;5;1850
2087;Орджоникидзевский;брежневка;3;ИСТИНА;50;34;6;ЛОЖЬ;3;1680
2089;Ленинский;сталинка;3;ИСТИНА;71;45;8;ЛОЖЬ;5;1220
2095;Ленинский;сталинка;3;ИСТИНА;71;54;8;ЛОЖЬ;5;1220
2097;Ленинский;Нестандартная;3;ИСТИНА;76;49;9;ЛОЖЬ;3;2600
2100;Орджоникидзевский;свердловский вариант;3;ЛОЖЬ;63;43;9;ЛОЖЬ;4;1870
2111;Орджоникидзевский;брежневка;3;ЛОЖЬ;59;39;6;ИСТИНА;4;1720
2113;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;70;42;13;ИСТИНА;2;1960
2123;Орджоникидзевский;свердловский вариант;3;ИСТИНА;61;42;9;ИСТИНА;3;1750
2124;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;88;52;14;ИСТИНА;5;3000
2125;Ленинский;сталинка;3;ИСТИНА;75;50;10;ИСТИНА;4;3500
2126;Ленинский;сталинка;3;ЛОЖЬ;70;41;9;ЛОЖЬ;5;2480
2130;Правобережный;Улучшенная;3;ИСТИНА;66;43;7;ЛОЖЬ;3;1850
2131;Ленинский;брежневка;3;ЛОЖЬ;65;46;6;ЛОЖЬ;4;1700
